site,barcode,fstation,sitetype,stratum,sdate,stime,fdate,ftime,pool,lcode,gear,period,rep,summary,project,effdist,effhr,effmin,pwrgoal,pwrused,volts,v_qf,amps,a_qf,pulses,p_qf,dutycyc,dc_qf,utmzone,utm_e,utm_n,gisgrid,zone15e,zone15n,gpsmeth,gpsacc,secchi,s_qf,temp,t_qf,depth,d_qf,cond,c_qf,current,cv_qf,do,do_qf,stageht,sh_qf,sveg92,vegd,eveg92,esveg92,substrt,snag,wingdyke,trib,riprap,inout,closing,flooded,othrstrc,labind,contanrs,shtcnt,totfishc,leader,pageno,rec_site,rownum,fishcode,length,tfs,grp_wdth,catch,weight,pathcode,subproj,userdef,recorder,nfsh_cnt,orphflag,batchno,Vital_Rate_Barcode
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,36,GZSD,225,T,,1,100.00,,,,,,0,2716,VR600603
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,41,GZSD,144,T,,1,26.00,,,,,,0,2716,VR600608
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,54,FWDM,111,T,,1,14.00,,,,,,0,2716,VR600619
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,50,GZSD,185,T,,1,53.00,,,,,,0,2716,VR600616
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,49,GZSD,211,T,,1,88.00,,,,,,0,2716,VR600615
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,51,GZSD,231,T,,1,111.00,,,,,,0,2716,VR600617
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,48,GZSD,191,T,,1,64.00,,,,,,0,2716,VR600614
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,47,GZSD,206,T,,1,78.00,,,,,,0,2716,VR600613
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,46,GZSD,190,T,,1,60.00,,,,,,0,2716,VR600612
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,59,BLGL,68,T,,1,6.00,,,,,,0,2716,VR600624
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,44,GZSD,241,T,,1,128.00,,,,,,0,2716,VR600611
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,60,BLGL,61,T,,1,4.00,,,,,,0,2716,VR600625
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,43,GZSD,174,T,,1,45.00,,,,,,0,2716,VR600610
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,55,FWDM,198,T,,1,82.00,,,,,,0,2716,VR600620
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,42,GZSD,114,T,,1,14.00,,,,,,0,2716,VR600609
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,56,BLGL,135,T,,1,58.00,,,,,,0,2716,VR600621
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,58,BLGL,49,T,1,1,.,,,,,,0,2716,VR600623
MEYERS DITCH,16013591,6,0,BWC-S,8/7/2018,8:40:00 AM,8/7/2018,8:55:00 AM,LG,D28.RS,D,2,,5,M-,200,0,15,4903,4750,190,,25,,60,,25,,15,756183,4475665,,756183,4475665,2,1,16,,28.8,,0.6,,600,,0,,4.9,,,,,,,0,2,0,0,0,1,0,0,0,0,,0,,156,,1,1,53,FWDM,295,T,,1,314.00,,,,,,0,2716,VR600618
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,40,FWDM,175,T,,1,68.00,,,,,,0,2716,VR600634
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,46,FWDM,61,T,,1,2.00,,,,,,0,2716,VR600640
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,41,FWDM,119,T,,1,17.00,,,,,,0,2716,VR600635
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,33,FWDM,380,T,,1,723.00,,,,,,0,2716,VR600627
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,34,FWDM,269,T,,1,208.00,,,,,,0,2716,VR600628
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,35,FWDM,173,T,,1,61.00,,,,,,0,2716,VR600629
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,36,FWDM,273,T,,1,244.00,,,,,,0,2716,VR600630
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,37,FWDM,177,T,,1,63.00,,,,,,0,2716,VR600631
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,38,FWDM,219,T,,1,173.00,,,,,,0,2716,VR600632
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,42,FWDM,83,T,,1,5.00,,,,,,0,2716,VR600636
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,39,FWDM,130,T,,1,26.00,,,,,,0,2716,VR600633
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,45,FWDM,71,T,,1,3.00,,,,,,0,2716,VR600639
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,43,FWDM,85,T,,1,5.00,,,,,,0,2716,VR600637
BAR ISLAND,16013592,6,0,MCB-U,8/7/2018,7:42:00 AM,8/7/2018,7:57:00 AM,LG,D4.RS,D,2,,5,M-,200,0,15,5832,5600,200,,28,,60,,25,,15,756933,4477215,,756933,4477215,2,1,27,,28.6,,0.6,,780,,0.24,,5.4,,,,,,,0,2,0,0,0,0,0,0,0,0,,0,,166,,1,1,44,FWDM,70,T,,1,3.00,,,,,,0,2716,VR600638
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,21,BLGL,94,T,,1,16.00,,,,,,0,2716,VR600645
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,22,BLGL,134,T,,1,45.00,,,,,,0,2716,VR600646
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,24,BLGL,48,T,1,1,.,,,,,,0,2716,VR600649
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,18,BLGL,86,T,,1,14.00,,,,,,0,2716,VR600648
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,15,GZSD,393,T,,1,229.00,,,,,,0,2716,VR600644
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,14,GZSD,327,T,,1,315.00,,,,,,0,2716,VR600643
CAT DITCH,16013593,6,0,BWC-S,8/8/2018,12:25:00 PM,8/8/2018,12:40:00 PM,LG,D25.RS,D,2,,5,M-,200,0,15,5989,5580,180,,31,,60,,25,,15,775133,4494165,,775133,4494165,2,1,22,,29.5,,1.6,,796,,,5,6.3,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,63,,1,1,19,BLGL,91,T,,1,16.00,,,,,,0,2716,VR600647
RM 156,16013594,6,0,MCB-U,8/8/2018,9:58:00 AM,8/8/2018,10:13:00 AM,LG,D1.RS,D,2,,5,M-,200,0,15,5806,5550,185,,30,,60,,25,,15,783534,4501215,,783534,4501215,2,1,28,,28.5,,0.9,,789,,0.05,,6.9,,,,,,,0,2,0,0,0,0,0,0,0,1,,0,,159,,1,1,4,GZSD,187,T,,1,57.00,,,,,,0,2716,VR600650
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,71,GZSD,117,T,,1,14.00,,,,,,0,2716,VR600664
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,70,GZSD,139,T,,1,23.00,,,,,,0,2716,VR600668
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,69,BLGL,138,T,,1,68.00,,,,,,0,2716,VR600661
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,68,BLGL,164,T,,1,110.00,,,,,,0,2716,VR600662
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,57,ERSN,82,T,1,1,.,,,,,,0,2716,VR600671
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,49,BLGL,100,T,,1,22.00,,,,,,0,2716,VR600659
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,56,ERSN,85,T,1,1,.,,,,,,0,2716,VR600670
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,54,BLGL,52,T,1,1,.,,,,,,0,2716,VR600652
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,53,BLGL,65,T,,1,5.00,,,,,,0,2716,VR600654
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,52,BLGL,52,T,,1,3.00,,,,,,0,2716,VR600655
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,55,BLGL,53,T,1,1,.,,,,,,0,2716,VR600657
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,50,BLGL,88,T,,1,12.00,,,,,,0,2716,VR600653
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,67,BLGL,153,T,,1,86.00,,,,,,0,2716,VR600660
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,48,BLGL,91,T,,1,14.00,,,,,,0,2716,VR600656
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,47,BLGL,111,T,,1,28.00,,,,,,0,2716,VR600658
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,46,GZSD,140,T,,1,23.00,,,,,,0,2716,VR600665
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,45,GZSD,123,T,,1,16.00,,,,,,0,2716,VR600667
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,44,GZSD,122,T,,1,14.00,,,,,,0,2716,VR600666
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,58,ERSN,85,T,1,1,.,,,,,,0,2716,VR600672
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,65,FWDM,289,T,,1,329.00,,,,,,0,2716,VR600669
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,66,BLGL,172,T,,1,125.00,,,,,,0,2716,VR600663
Peoria TWZ,16013595,6,2,TWZ,8/8/2018,8:46:00 AM,8/8/2018,9:01:00 AM,LG,I157.8Va,D,2,,3,M-,200,0,15,5785,5400,180,,30,,60,,25,,16,277612,4500954,,,,1,1,28,,27.8,,2.1,,785,,0.1,,6.4,,,,,,,0,3,0,0,0,1,0,0,0,0,,0,,169,,1,1,51,BLGL,63,T,,1,5.00,,,,,,0,2716,VR600651
RM 108,16013596,6,0,MCB-U,8/9/2018,10:57:00 AM,8/9/2018,11:12:00 AM,LG,D10.RS,D,2,,5,M-,200,0,15,5835,5580,180,,31,,60,,25,,15,738183,4451465,,738183,4451465,2,1,33,,30.2,,1.2,,767,,0.06,,7.7,,,,,,,0,2,0,0,0,1,1,0,0,0,,0,,82,,1,1,16,FWDM,230,T,,1,143.00,,,,,,0,2716,VR600714
RM 108,16013596,6,0,MCB-U,8/9/2018,10:57:00 AM,8/9/2018,11:12:00 AM,LG,D10.RS,D,2,,5,M-,200,0,15,5835,5580,180,,31,,60,,25,,15,738183,4451465,,738183,4451465,2,1,33,,30.2,,1.2,,767,,0.06,,7.7,,,,,,,0,2,0,0,0,1,1,0,0,0,,0,,82,,1,1,18,FWDM,242,T,,1,180.00,,,,,,0,2716,VR600715
